Code,"Name",SubCategory,Block,Group
U+1088A,"NABATAEAN LETTER HETH",Lo,Nabataean,Nabataean
U+1088B,"NABATAEAN LETTER TETH",Lo,Nabataean,Nabataean
U+1088C,"NABATAEAN LETTER FINAL YODH",Lo,Nabataean,Nabataean
U+1088D,"NABATAEAN LETTER YODH",Lo,Nabataean,Nabataean
U+1088E,"NABATAEAN LETTER FINAL KAPH",Lo,Nabataean,Nabataean
U+1088F,"NABATAEAN LETTER KAPH",Lo,Nabataean,Nabataean
U+10890,"NABATAEAN LETTER FINAL LAMEDH",Lo,Nabataean,Nabataean
U+10891,"NABATAEAN LETTER LAMEDH",Lo,Nabataean,Nabataean
U+10892,"NABATAEAN LETTER FINAL MEM",Lo,Nabataean,Nabataean
U+10893,"NABATAEAN LETTER MEM",Lo,Nabataean,Nabataean
U+10894,"NABATAEAN LETTER FINAL NUN",Lo,Nabataean,Nabataean
U+10895,"NABATAEAN LETTER NUN",Lo,Nabataean,Nabataean
U+10896,"NABATAEAN LETTER SAMEKH",Lo,Nabataean,Nabataean
U+10897,"NABATAEAN LETTER AYIN",Lo,Nabataean,Nabataean
U+10898,"NABATAEAN LETTER PE",Lo,Nabataean,Nabataean
U+10899,"NABATAEAN LETTER SADHE",Lo,Nabataean,Nabataean
U+1089A,"NABATAEAN LETTER QOPH",Lo,Nabataean,Nabataean
U+1089B,"NABATAEAN LETTER RESH",Lo,Nabataean,Nabataean
U+1089C,"NABATAEAN LETTER FINAL SHIN",Lo,Nabataean,Nabataean
U+1089D,"NABATAEAN LETTER SHIN",Lo,Nabataean,Nabataean
U+1089E,"NABATAEAN LETTER TAW",Lo,Nabataean,Nabataean
U+108A7,"NABATAEAN NUMBER ONE",No,Nabataean,Nabataean
U+108A8,"NABATAEAN NUMBER TWO",No,Nabataean,Nabataean
U+108A9,"NABATAEAN NUMBER THREE",No,Nabataean,Nabataean
U+108AA,"NABATAEAN NUMBER FOUR",No,Nabataean,Nabataean
U+108AB,"NABATAEAN CRUCIFORM NUMBER FOUR",No,Nabataean,Nabataean
U+108AC,"NABATAEAN NUMBER FIVE",No,Nabataean,Nabataean
U+108AD,"NABATAEAN NUMBER TEN",No,Nabataean,Nabataean
U+108AE,"NABATAEAN NUMBER TWENTY",No,Nabataean,Nabataean
U+108AF,"NABATAEAN NUMBER ONE HUNDRED",No,Nabataean,Nabataean
U+108E0,"HATRAN LETTER ALEPH",Lo,Hatran,Hatran
U+108E1,"HATRAN LETTER BETH",Lo,Hatran,Hatran
U+108E2,"HATRAN LETTER GIMEL",Lo,Hatran,Hatran
U+108E3,"HATRAN LETTER DALETH-RESH",Lo,Hatran,Hatran
U+108E4,"HATRAN LETTER HE",Lo,Hatran,Hatran
U+108E5,"HATRAN LETTER WAW",Lo,Hatran,Hatran
U+108E6,"HATRAN LETTER ZAYN",Lo,Hatran,Hatran
U+108E7,"HATRAN LETTER HETH",Lo,Hatran,Hatran
U+108E8,"HATRAN LETTER TETH",Lo,Hatran,Hatran
U+108E9,"HATRAN LETTER YODH",Lo,Hatran,Hatran
U+108EA,"HATRAN LETTER KAPH",Lo,Hatran,Hatran
U+108EB,"HATRAN LETTER LAMEDH",Lo,Hatran,Hatran
U+108EC,"HATRAN LETTER MEM",Lo,Hatran,Hatran
U+108ED,"HATRAN LETTER NUN",Lo,Hatran,Hatran
U+108EE,"HATRAN LETTER SAMEKH",Lo,Hatran,Hatran
U+108EF,"HATRAN LETTER AYN",Lo,Hatran,Hatran
U+108F0,"HATRAN LETTER PE",Lo,Hatran,Hatran
U+108F1,"HATRAN LETTER SADHE",Lo,Hatran,Hatran
U+108F2,"HATRAN LETTER QOPH",Lo,Hatran,Hatran
U+108F4,"HATRAN LETTER SHIN",Lo,Hatran,Hatran
U+108F5,"HATRAN LETTER TAW",Lo,Hatran,Hatran
U+108FB,"HATRAN NUMBER ONE",No,Hatran,Hatran
U+108FC,"HATRAN NUMBER FIVE",No,Hatran,Hatran
U+108FD,"HATRAN NUMBER TEN",No,Hatran,Hatran
U+108FE,"HATRAN NUMBER TWENTY",No,Hatran,Hatran
U+108FF,"HATRAN NUMBER ONE HUNDRED",No,Hatran,Hatran
U+10900,"PHOENICIAN LETTER ALF",Lo,Phoenician,Phoenician
U+10901,"PHOENICIAN LETTER BET",Lo,Phoenician,Phoenician
U+10902,"PHOENICIAN LETTER GAML",Lo,Phoenician,Phoenician
U+10903,"PHOENICIAN LETTER DELT",Lo,Phoenician,Phoenician
U+10904,"PHOENICIAN LETTER HE",Lo,Phoenician,Phoenician
U+10905,"PHOENICIAN LETTER WAU",Lo,Phoenician,Phoenician
U+10906,"PHOENICIAN LETTER ZAI",Lo,Phoenician,Phoenician
U+10907,"PHOENICIAN LETTER HET",Lo,Phoenician,Phoenician
U+10908,"PHOENICIAN LETTER TET",Lo,Phoenician,Phoenician
U+10909,"PHOENICIAN LETTER YOD",Lo,Phoenician,Phoenician
U+1090A,"PHOENICIAN LETTER KAF",Lo,Phoenician,Phoenician
U+1090B,"PHOENICIAN LETTER LAMD",Lo,Phoenician,Phoenician
U+1090C,"PHOENICIAN LETTER MEM",Lo,Phoenician,Phoenician
U+1090D,"PHOENICIAN LETTER NUN",Lo,Phoenician,Phoenician
U+1090E,"PHOENICIAN LETTER SEMK",Lo,Phoenician,Phoenician
U+1090F,"PHOENICIAN LETTER AIN",Lo,Phoenician,Phoenician
U+10910,"PHOENICIAN LETTER PE",Lo,Phoenician,Phoenician
U+10911,"PHOENICIAN LETTER SADE",Lo,Phoenician,Phoenician
U+10912,"PHOENICIAN LETTER QOF",Lo,Phoenician,Phoenician
U+10913,"PHOENICIAN LETTER ROSH",Lo,Phoenician,Phoenician
U+10914,"PHOENICIAN LETTER SHIN",Lo,Phoenician,Phoenician
U+10915,"PHOENICIAN LETTER TAU",Lo,Phoenician,Phoenician
U+10916,"PHOENICIAN NUMBER ONE",No,Phoenician,Phoenician
U+10917,"PHOENICIAN NUMBER TEN",No,Phoenician,Phoenician
U+10918,"PHOENICIAN NUMBER TWENTY",No,Phoenician,Phoenician
U+10919,"PHOENICIAN NUMBER ONE HUNDRED",No,Phoenician,Phoenician
U+1091A,"PHOENICIAN NUMBER TWO",No,Phoenician,Phoenician
U+1091B,"PHOENICIAN NUMBER THREE",No,Phoenician,Phoenician
U+1091F,"PHOENICIAN WORD SEPARATOR",Po,Phoenician,Phoenician
U+10920,"LYDIAN LETTER A",Lo,Lydian,Lydian
U+10921,"LYDIAN LETTER B",Lo,Lydian,Lydian
U+10922,"LYDIAN LETTER G",Lo,Lydian,Lydian
U+10923,"LYDIAN LETTER D",Lo,Lydian,Lydian
U+10924,"LYDIAN LETTER E",Lo,Lydian,Lydian
U+10925,"LYDIAN LETTER V",Lo,Lydian,Lydian
U+10926,"LYDIAN LETTER I",Lo,Lydian,Lydian
U+10927,"LYDIAN LETTER Y",Lo,Lydian,Lydian
U+10928,"LYDIAN LETTER K",Lo,Lydian,Lydian
U+10929,"LYDIAN LETTER L",Lo,Lydian,Lydian
U+1092A,"LYDIAN LETTER M",Lo,Lydian,Lydian
U+1092B,"LYDIAN LETTER N",Lo,Lydian,Lydian
U+1092C,"LYDIAN LETTER O",Lo,Lydian,Lydian
U+1092D,"LYDIAN LETTER R",Lo,Lydian,Lydian
U+1092E,"LYDIAN LETTER SS",Lo,Lydian,Lydian
U+1092F,"LYDIAN LETTER T",Lo,Lydian,Lydian
U+10930,"LYDIAN LETTER U",Lo,Lydian,Lydian
U+10931,"LYDIAN LETTER F",Lo,Lydian,Lydian
U+10932,"LYDIAN LETTER Q",Lo,Lydian,Lydian
U+10933,"LYDIAN LETTER S",Lo,Lydian,Lydian
U+10934,"LYDIAN LETTER TT",Lo,Lydian,Lydian
U+10935,"LYDIAN LETTER AN",Lo,Lydian,Lydian
U+10936,"LYDIAN LETTER EN",Lo,Lydian,Lydian
U+10937,"LYDIAN LETTER LY",Lo,Lydian,Lydian
U+10938,"LYDIAN LETTER NN",Lo,Lydian,Lydian
U+10939,"LYDIAN LETTER C",Lo,Lydian,Lydian
U+1093F,"LYDIAN TRIANGULAR MARK",Po,Lydian,Lydian
U+10980,"MEROITIC HIEROGLYPHIC LETTER A",Lo,Meroitic Hieroglyphs,Unused
U+10981,"MEROITIC HIEROGLYPHIC LETTER E",Lo,Meroitic Hieroglyphs,Unused
U+10982,"MEROITIC HIEROGLYPHIC LETTER I",Lo,Meroitic Hieroglyphs,Unused
U+10983,"MEROITIC HIEROGLYPHIC LETTER O",Lo,Meroitic Hieroglyphs,Unused
U+10984,"MEROITIC HIEROGLYPHIC LETTER YA",Lo,Meroitic Hieroglyphs,Unused
U+10985,"MEROITIC HIEROGLYPHIC LETTER WA",Lo,Meroitic Hieroglyphs,Unused
U+10986,"MEROITIC HIEROGLYPHIC LETTER BA",Lo,Meroitic Hieroglyphs,Unused
U+10987,"MEROITIC HIEROGLYPHIC LETTER BA-2",Lo,Meroitic Hieroglyphs,Unused
U+10988,"MEROITIC HIEROGLYPHIC LETTER PA",Lo,Meroitic Hieroglyphs,Unused
U+10989,"MEROITIC HIEROGLYPHIC LETTER MA",Lo,Meroitic Hieroglyphs,Unused
U+1098A,"MEROITIC HIEROGLYPHIC LETTER NA",Lo,Meroitic Hieroglyphs,Unused
U+1098B,"MEROITIC HIEROGLYPHIC LETTER NA-2",Lo,Meroitic Hieroglyphs,Unused
U+1098C,"MEROITIC HIEROGLYPHIC LETTER NE",Lo,Meroitic Hieroglyphs,Unused
U+1098D,"MEROITIC HIEROGLYPHIC LETTER NE-2",Lo,Meroitic Hieroglyphs,Unused
U+1098E,"MEROITIC HIEROGLYPHIC LETTER RA",Lo,Meroitic Hieroglyphs,Unused
U+1098F,"MEROITIC HIEROGLYPHIC LETTER RA-2",Lo,Meroitic Hieroglyphs,Unused
U+10990,"MEROITIC HIEROGLYPHIC LETTER LA",Lo,Meroitic Hieroglyphs,Unused
U+10991,"MEROITIC HIEROGLYPHIC LETTER KHA",Lo,Meroitic Hieroglyphs,Unused
U+10992,"MEROITIC HIEROGLYPHIC LETTER HHA",Lo,Meroitic Hieroglyphs,Unused
U+10993,"MEROITIC HIEROGLYPHIC LETTER SA",Lo,Meroitic Hieroglyphs,Unused
U+10994,"MEROITIC HIEROGLYPHIC LETTER SA-2",Lo,Meroitic Hieroglyphs,Unused
U+10995,"MEROITIC HIEROGLYPHIC LETTER SE",Lo,Meroitic Hieroglyphs,Unused
U+10996,"MEROITIC HIEROGLYPHIC LETTER KA",Lo,Meroitic Hieroglyphs,Unused
U+10997,"MEROITIC HIEROGLYPHIC LETTER QA",Lo,Meroitic Hieroglyphs,Unused
U+10998,"MEROITIC HIEROGLYPHIC LETTER TA",Lo,Meroitic Hieroglyphs,Unused
U+10999,"MEROITIC HIEROGLYPHIC LETTER TA-2",Lo,Meroitic Hieroglyphs,Unused
U+1099A,"MEROITIC HIEROGLYPHIC LETTER TE",Lo,Meroitic Hieroglyphs,Unused
U+1099B,"MEROITIC HIEROGLYPHIC LETTER TE-2",Lo,Meroitic Hieroglyphs,Unused
U+1099C,"MEROITIC HIEROGLYPHIC LETTER TO",Lo,Meroitic Hieroglyphs,Unused
U+1099D,"MEROITIC HIEROGLYPHIC LETTER DA",Lo,Meroitic Hieroglyphs,Unused
U+1099E,"MEROITIC HIEROGLYPHIC SYMBOL VIDJ",Lo,Meroitic Hieroglyphs,Unused
U+1099F,"MEROITIC HIEROGLYPHIC SYMBOL VIDJ-2",Lo,Meroitic Hieroglyphs,Unused
U+109A0,"MEROITIC CURSIVE LETTER A",Lo,Meroitic Cursive,Meroitic Cursive
U+109A1,"MEROITIC CURSIVE LETTER E",Lo,Meroitic Cursive,Meroitic Cursive
U+109A2,"MEROITIC CURSIVE LETTER I",Lo,Meroitic Cursive,Meroitic Cursive
U+109A3,"MEROITIC CURSIVE LETTER O",Lo,Meroitic Cursive,Meroitic Cursive
U+109A4,"MEROITIC CURSIVE LETTER YA",Lo,Meroitic Cursive,Meroitic Cursive
U+109A5,"MEROITIC CURSIVE LETTER WA",Lo,Meroitic Cursive,Meroitic Cursive
U+109A6,"MEROITIC CURSIVE LETTER BA",Lo,Meroitic Cursive,Meroitic Cursive
U+109A7,"MEROITIC CURSIVE LETTER PA",Lo,Meroitic Cursive,Meroitic Cursive
U+109A8,"MEROITIC CURSIVE LETTER MA",Lo,Meroitic Cursive,Meroitic Cursive
U+109A9,"MEROITIC CURSIVE LETTER NA",Lo,Meroitic Cursive,Meroitic Cursive
U+109AA,"MEROITIC CURSIVE LETTER NE",Lo,Meroitic Cursive,Meroitic Cursive
U+109AB,"MEROITIC CURSIVE LETTER RA",Lo,Meroitic Cursive,Meroitic Cursive
U+109AC,"MEROITIC CURSIVE LETTER LA",Lo,Meroitic Cursive,Meroitic Cursive
U+109AD,"MEROITIC CURSIVE LETTER KHA",Lo,Meroitic Cursive,Meroitic Cursive
U+109AE,"MEROITIC CURSIVE LETTER HHA",Lo,Meroitic Cursive,Meroitic Cursive
U+109AF,"MEROITIC CURSIVE LETTER SA",Lo,Meroitic Cursive,Meroitic Cursive
U+109B0,"MEROITIC CURSIVE LETTER ARCHAIC SA",Lo,Meroitic Cursive,Meroitic Cursive
U+109B1,"MEROITIC CURSIVE LETTER SE",Lo,Meroitic Cursive,Meroitic Cursive
U+109B2,"MEROITIC CURSIVE LETTER KA",Lo,Meroitic Cursive,Meroitic Cursive
U+109B3,"MEROITIC CURSIVE LETTER QA",Lo,Meroitic Cursive,Meroitic Cursive
U+109B4,"MEROITIC CURSIVE LETTER TA",Lo,Meroitic Cursive,Meroitic Cursive
U+109B5,"MEROITIC CURSIVE LETTER TE",Lo,Meroitic Cursive,Meroitic Cursive
U+109B6,"MEROITIC CURSIVE LETTER TO",Lo,Meroitic Cursive,Meroitic Cursive
U+109B7,"MEROITIC CURSIVE LETTER DA",Lo,Meroitic Cursive,Meroitic Cursive
U+109BC,"MEROITIC CURSIVE FRACTION ELEVEN TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109BD,"MEROITIC CURSIVE FRACTION ONE HALF",No,Meroitic Cursive,Meroitic Cursive
U+109BE,"MEROITIC CURSIVE LOGOGRAM RMT",Lo,Meroitic Cursive,Meroitic Cursive
U+109BF,"MEROITIC CURSIVE LOGOGRAM IMN",Lo,Meroitic Cursive,Meroitic Cursive
U+109C0,"MEROITIC CURSIVE NUMBER ONE",No,Meroitic Cursive,Meroitic Cursive
U+109C1,"MEROITIC CURSIVE NUMBER TWO",No,Meroitic Cursive,Meroitic Cursive
U+109C2,"MEROITIC CURSIVE NUMBER THREE",No,Meroitic Cursive,Meroitic Cursive
U+109C3,"MEROITIC CURSIVE NUMBER FOUR",No,Meroitic Cursive,Meroitic Cursive
U+109C4,"MEROITIC CURSIVE NUMBER FIVE",No,Meroitic Cursive,Meroitic Cursive
U+109C5,"MEROITIC CURSIVE NUMBER SIX",No,Meroitic Cursive,Meroitic Cursive
U+109C6,"MEROITIC CURSIVE NUMBER SEVEN",No,Meroitic Cursive,Meroitic Cursive
U+109C7,"MEROITIC CURSIVE NUMBER EIGHT",No,Meroitic Cursive,Meroitic Cursive
U+109C8,"MEROITIC CURSIVE NUMBER NINE",No,Meroitic Cursive,Meroitic Cursive
U+109C9,"MEROITIC CURSIVE NUMBER TEN",No,Meroitic Cursive,Meroitic Cursive
U+109CA,"MEROITIC CURSIVE NUMBER TWENTY",No,Meroitic Cursive,Meroitic Cursive
U+109CB,"MEROITIC CURSIVE NUMBER THIRTY",No,Meroitic Cursive,Meroitic Cursive
U+109CC,"MEROITIC CURSIVE NUMBER FORTY",No,Meroitic Cursive,Meroitic Cursive
U+109CD,"MEROITIC CURSIVE NUMBER FIFTY",No,Meroitic Cursive,Meroitic Cursive
U+109CE,"MEROITIC CURSIVE NUMBER SIXTY",No,Meroitic Cursive,Meroitic Cursive
U+109CF,"MEROITIC CURSIVE NUMBER SEVENTY",No,Meroitic Cursive,Meroitic Cursive
U+109D2,"MEROITIC CURSIVE NUMBER ONE HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D3,"MEROITIC CURSIVE NUMBER TWO HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D4,"MEROITIC CURSIVE NUMBER THREE HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D5,"MEROITIC CURSIVE NUMBER FOUR HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D6,"MEROITIC CURSIVE NUMBER FIVE HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D7,"MEROITIC CURSIVE NUMBER SIX HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D8,"MEROITIC CURSIVE NUMBER SEVEN HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109D9,"MEROITIC CURSIVE NUMBER EIGHT HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109DA,"MEROITIC CURSIVE NUMBER NINE HUNDRED",No,Meroitic Cursive,Meroitic Cursive
U+109DB,"MEROITIC CURSIVE NUMBER ONE THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109DC,"MEROITIC CURSIVE NUMBER TWO THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109DD,"MEROITIC CURSIVE NUMBER THREE THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109DE,"MEROITIC CURSIVE NUMBER FOUR THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109DF,"MEROITIC CURSIVE NUMBER FIVE THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E0,"MEROITIC CURSIVE NUMBER SIX THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E1,"MEROITIC CURSIVE NUMBER SEVEN THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E2,"MEROITIC CURSIVE NUMBER EIGHT THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E3,"MEROITIC CURSIVE NUMBER NINE THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E4,"MEROITIC CURSIVE NUMBER TEN THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E5,"MEROITIC CURSIVE NUMBER TWENTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E6,"MEROITIC CURSIVE NUMBER THIRTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E7,"MEROITIC CURSIVE NUMBER FORTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E8,"MEROITIC CURSIVE NUMBER FIFTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109E9,"MEROITIC CURSIVE NUMBER SIXTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109EA,"MEROITIC CURSIVE NUMBER SEVENTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109EB,"MEROITIC CURSIVE NUMBER EIGHTY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109EC,"MEROITIC CURSIVE NUMBER NINETY THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109ED,"MEROITIC CURSIVE NUMBER ONE HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109EE,"MEROITIC CURSIVE NUMBER TWO HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109EF,"MEROITIC CURSIVE NUMBER THREE HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F0,"MEROITIC CURSIVE NUMBER FOUR HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F1,"MEROITIC CURSIVE NUMBER FIVE HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F2,"MEROITIC CURSIVE NUMBER SIX HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F3,"MEROITIC CURSIVE NUMBER SEVEN HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F4,"MEROITIC CURSIVE NUMBER EIGHT HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F5,"MEROITIC CURSIVE NUMBER NINE HUNDRED THOUSAND",No,Meroitic Cursive,Meroitic Cursive
U+109F6,"MEROITIC CURSIVE FRACTION ONE TWELFTH",No,Meroitic Cursive,Meroitic Cursive
U+109F7,"MEROITIC CURSIVE FRACTION TWO TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109F8,"MEROITIC CURSIVE FRACTION THREE TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109F9,"MEROITIC CURSIVE FRACTION FOUR TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FA,"MEROITIC CURSIVE FRACTION FIVE TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FB,"MEROITIC CURSIVE FRACTION SIX TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FC,"MEROITIC CURSIVE FRACTION SEVEN TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FD,"MEROITIC CURSIVE FRACTION EIGHT TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FE,"MEROITIC CURSIVE FRACTION NINE TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+109FF,"MEROITIC CURSIVE FRACTION TEN TWELFTHS",No,Meroitic Cursive,Meroitic Cursive
U+10A00,"KHAROSHTHI LETTER A",Lo,Kharoshthi,Kharoshthi
U+10A01,"KHAROSHTHI VOWEL SIGN I",Mn,Kharoshthi,Kharoshthi
U+10A02,"KHAROSHTHI VOWEL SIGN U",Mn,Kharoshthi,Kharoshthi
U+10A03,"KHAROSHTHI VOWEL SIGN VOCALIC R",Mn,Kharoshthi,Kharoshthi
U+10A05,"KHAROSHTHI VOWEL SIGN E",Mn,Kharoshthi,Kharoshthi
U+10A06,"KHAROSHTHI VOWEL SIGN O",Mn,Kharoshthi,Kharoshthi
U+10A0C,"KHAROSHTHI VOWEL LENGTH MARK",Mn,Kharoshthi,Kharoshthi
U+10A0D,"KHAROSHTHI SIGN DOUBLE RING BELOW",Mn,Kharoshthi,Kharoshthi
U+10A0E,"KHAROSHTHI SIGN ANUSVARA",Mn,Kharoshthi,Kharoshthi
U+10A0F,"KHAROSHTHI SIGN VISARGA",Mn,Kharoshthi,Kharoshthi
U+10A10,"KHAROSHTHI LETTER KA",Lo,Kharoshthi,Kharoshthi
U+10A11,"KHAROSHTHI LETTER KHA",Lo,Kharoshthi,Kharoshthi
U+10A12,"KHAROSHTHI LETTER GA",Lo,Kharoshthi,Kharoshthi
U+10A13,"KHAROSHTHI LETTER GHA",Lo,Kharoshthi,Kharoshthi
U+10A15,"KHAROSHTHI LETTER CA",Lo,Kharoshthi,Kharoshthi
U+10A16,"KHAROSHTHI LETTER CHA",Lo,Kharoshthi,Kharoshthi
U+10A17,"KHAROSHTHI LETTER JA",Lo,Kharoshthi,Kharoshthi
U+10A19,"KHAROSHTHI LETTER NYA",Lo,Kharoshthi,Kharoshthi
U+10A1A,"KHAROSHTHI LETTER TTA",Lo,Kharoshthi,Kharoshthi
U+10A1B,"KHAROSHTHI LETTER TTHA",Lo,Kharoshthi,Kharoshthi
U+10A1C,"KHAROSHTHI LETTER DDA",Lo,Kharoshthi,Kharoshthi
U+10A1D,"KHAROSHTHI LETTER DDHA",Lo,Kharoshthi,Kharoshthi
U+10A1E,"KHAROSHTHI LETTER NNA",Lo,Kharoshthi,Kharoshthi
U+10A1F,"KHAROSHTHI LETTER TA",Lo,Kharoshthi,Kharoshthi
